,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc,split0_train_auprc,split1_train_auprc,split2_train_auprc,split3_train_auprc,split4_train_auprc,mean_train_auprc,std_train_auprc
0,0.012615394592285157,0.0008060243727230662,0.008998966217041016,6.67572021484375e-07,True,balanced,,1,2,5,42,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 42}",0.29516716797631,0.4351906158357771,0.3410557184750733,0.6263095483290723,0.5126189434147405,0.44206839880619464,0.11895630931369237,274,0.7467490096207756,0.6557012962135599,0.6587201346551552,0.6734617186082937,0.5483616747935163,0.6565987667782602,0.06345391897335274,0.32,0.45454545454545453,0.36363636363636365,0.6363636363636365,0.5263157894736842,0.4601722488038278,0.11350548030470577,268,0.75,0.66,0.6601941747572815,0.6728971962616822,0.5470085470085471,0.6580199836055021,0.06482876136369727,0.2932795738993476,0.2848692532804682,0.38544321721891817,0.5558796296296296,0.66875,0.43764433480567266,0.15119244678944774,426,0.8509626656750748,0.8015885249074463,0.8513889963708323,0.8370454355219342,0.7437116429859729,0.816939453092252,0.04085722390255549
1,0.048401832580566406,0.0018545944524383517,0.014001035690307617,9.246215548355731e-07,True,balanced,,1,2,20,42,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 20, 'random_state': 42}",0.360504518866893,0.41424349245554537,0.4408757754569927,0.5998749745130237,0.5126189434147405,0.465623540941439,0.08310762341740743,260,0.7541752800160665,0.7410561374463519,0.753925509730861,0.6919755664575804,0.6364454679042089,0.7155155923110138,0.04566931146043227,0.380952380952381,0.43478260869565216,0.4444444444444444,0.608695652173913,0.5263157894736842,0.47903817514801494,0.07977761409574356,259,0.7578947368421052,0.7378640776699029,0.7551020408163266,0.6779661016949152,0.6074074074074075,0.7072468728861315,0.057650704901728765,0.40619215976466505,0.390231971370459,0.3490795808552818,0.6148214285714285,0.6995833333333333,0.4919816947790336,0.1387961852676049,406,0.9126206831788503,0.8497341827811995,0.8775558794836622,0.8413024599321222,0.8102545150741368,0.8582935440899941,0.03461844456950322
2,0.2407994747161865,0.004444653266492996,0.03740053176879883,0.0010201416027143667,True,balanced,,1,2,100,42,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100, 'random_state': 42}",0.323970470678064,0.41424349245554537,0.4408757754569927,0.5998749745130237,0.6561802795662426,0.48702899853397363,0.12276995037186007,249,0.7959646780631623,0.7409173909128774,0.7827536150495856,0.7173533150228506,0.6548067206419383,0.7383591439380829,0.05043424142735551,0.34782608695652173,0.43478260869565216,0.4444444444444444,0.608695652173913,0.6666666666666666,0.5004830917874395,0.11839593184185808,248,0.7884615384615384,0.7256637168141593,0.7735849056603773,0.6935483870967741,0.6187050359712231,0.7199927168008144,0.060911015996864805,0.40574391178920544,0.4114601409163856,0.39957905467362387,0.6536958874458874,0.7195239290495316,0.5180005847749267,0.1392845713304359,264,0.9396519388133775,0.8833735622123166,0.9177720802928598,0.8992383679772114,0.8753328852423332,0.9030737669076198,0.023351093943957093
3,0.01540069580078125,0.0004902323469537033,0.009400606155395508,0.0004893953541808231,True,balanced,,1,5,5,42,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 5, 'random_state': 42}",0.29516716797631,0.4351906158357771,0.3410557184750733,0.5549704892718441,0.5575992047018306,0.43679663925216705,0.10750453851259667,286,0.7468913364470138,0.6065241533156177,0.6262133046513471,0.6659169782465706,0.5496171946146314,0.6390325934550362,0.0656848916889538,0.32,0.45454545454545453,0.36363636363636365,0.56,0.5714285714285713,0.4539220779220779,0.10114081602006639,275,0.7474747474747475,0.6055045871559633,0.6238532110091743,0.6607142857142858,0.5396825396825397,0.6354458742073421,0.06839656104699572,0.3905924152313277,0.3978775975931603,0.38544321721891817,0.5498511904761905,0.7217261904761905,0.48909812219915744,0.13158696834904698,410,0.8730409095651978,0.7820325852191583,0.821210662728146,0.8264512123657479,0.7354592319128724,0.8076389203582245,0.046219274198289105
4,0.05299744606018066,0.004428278834024712,0.014200830459594726,0.0003998771761158085,True,balanced,,1,5,20,42,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 20, 'random_state': 42}",0.360504518866893,0.41424349245554537,0.4408757754569927,0.5762536864918487,0.6561802795662426,0.4896115505675045,0.10952273443584243,247,0.7467490096207756,0.7346876022828884,0.7468913364470138,0.6956832090828325,0.6327206181827625,0.7113463551232547,0.04356362729402455,0.380952380952381,0.43478260869565216,0.4444444444444444,0.5833333333333334,0.6666666666666666,0.5020358868184955,0.10603165709265462,241,0.75,0.7307692307692307,0.7474747474747475,0.6776859504132232,0.6029411764705883,0.701774221025558,0.055862670796441825,0.4162066253687524,0.3888387285979059,0.40347630279660873,0.5502840909090909,0.7595457650273224,0.503670302539936,0.14037102290154693,366,0.9012031787148889,0.8503141435293972,0.8682002141772056,0.8299423196814427,0.8044069654179564,0.8508133643041781,0.032957061542153214
5,0.24039983749389648,0.004585350181341297,0.04120025634765625,0.003311420865676618,True,balanced,,1,5,100,42,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100, 'random_state': 42}",0.323970470678064,0.41424349245554537,0.4408757754569927,0.5998749745130237,0.6561802795662426,0.48702899853397363,0.12276995037186007,249,0.7892819311706976,0.735434582028592,0.7763737850935162,0.7173533150228506,0.6511482273395278,0.7339183681310368,0.04897996046876898,0.34782608695652173,0.43478260869565216,0.4444444444444444,0.608695652173913,0.6666666666666666,0.5004830917874395,0.11839593184185808,248,0.7809523809523808,0.7192982456140351,0.7663551401869158,0.6935483870967741,0.6142857142857142,0.714887973627164,0.059344786099221704,0.40170262021093783,0.4565846301182012,0.41509375860771336,0.6492514430014429,0.7721998976581782,0.5389664699192946,0.14665141504671061,84,0.9236691528355102,0.8692536674614963,0.9035519732861826,0.8934040230471981,0.8496372553229586,0.8879032143906691,0.025947771109368648
6,0.016399431228637695,0.001855946971531534,0.009799814224243164,0.0003998763516322196,True,balanced,,1,10,5,42,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 5, 'random_state': 42}",0.27161431805452096,0.3639812061639621,0.3410557184750733,0.5549704892718441,0.5762536864918487,0.42157508369144986,0.1216622032746036,293,0.6262805154303072,0.6165871110704165,0.5724002074854587,0.6678736103087664,0.517910915304429,0.6002104719198755,0.051132708909558656,0.2962962962962963,0.3846153846153846,0.36363636363636365,0.56,0.5833333333333334,0.43757627557627565,0.11354707154495444,288,0.6153846153846153,0.6168224299065421,0.5619834710743802,0.6666666666666667,0.5120000000000001,0.5945714366064409,0.052926429979549036,0.3881554582489162,0.4510276686394866,0.4099748547497061,0.5526785714285714,0.75625,0.511617310613336,0.13474145790665307,325,0.8333106468772977,0.7615534388502756,0.7600769505813862,0.80866839638281,0.7072936470607659,0.7741806159505071,0.043630249007247025
7,0.05039958953857422,0.0013563263233139047,0.014200925827026367,0.0003994708237663449,True,balanced,,1,10,20,42,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 20, 'random_state': 42}",0.24302502853777888,0.37901554047223524,0.4408757754569927,0.5549704892718441,0.5762536864918487,0.43882810404614,0.1218978461290275,283,0.6962729652778071,0.6618545075549115,0.7022715895859317,0.6550567744099631,0.6020037603598455,0.6634919194376917,0.035869447387082094,0.26666666666666666,0.4,0.4444444444444444,0.56,0.5833333333333334,0.45088888888888895,0.1149050063914848,280,0.7010309278350516,0.6666666666666667,0.6981132075471698,0.6440677966101697,0.5714285714285714,0.6562614340175259,0.047348593979114804,0.3974953974554537,0.4379650239337084,0.4335127894774672,0.5554141337386018,0.7595833333333333,0.5167941355877129,0.1325293168873816,278,0.8546715931357618,0.8095337494530838,0.8236966223664094,0.8201070015988216,0.791780387726216,0.8199578708560585,0.020599397466447775
8,0.24419984817504883,0.008727060596394578,0.03774070739746094,0.0023372877853212646,True,balanced,,1,10,100,42,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100, 'random_state': 42}",0.30878871521434487,0.37901554047223524,0.4408757754569927,0.6263095483290723,0.6903225806451613,0.4890624320235613,0.1457897825917511,248,0.7827536150495856,0.7026012918749465,0.7640373640014522,0.7155458185026764,0.6690902533320934,0.7268056685521508,0.0413765080469622,0.33333333333333337,0.4,0.4444444444444444,0.6363636363636365,0.7,0.5028282828282828,0.141010101010101,240,0.7735849056603773,0.6902654867256638,0.7522935779816514,0.7008547008547009,0.6412213740458016,0.7116440090536391,0.04695074022050423,0.4017869588859682,0.4487256039660202,0.4221685782778598,0.6475405844155843,0.7712770562770562,0.5382997563644978,0.14584766296718188,89,0.9050138145891513,0.868558361196359,0.885683200000416,0.8607515079321252,0.8331985338905306,0.8706410835217164,0.02413228488852047
9,0.015599632263183593,0.000799667893435445,0.009200477600097656,0.0003999950597714422,True,balanced,,2,2,5,42,"{'bootstrap': True, 'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 5, 'random_state': 42}",0.2828437289565789,0.37901554047223524,0.3410557184750733,0.53177225801525,0.6561802795662426,0.438173505097076,0.1366356826565119,285,0.7204721367485527,0.5968895298426485,0.6212071526374701,0.6648365401234604,0.5699288105436282,0.6346668339791519,0.05305103309109517,0.30769230769230765,0.4,0.36363636363636365,0.5454545454545454,0.6666666666666666,0.45668997668997663,0.1311810906554046,273,0.7184466019417476,0.5945945945945946,0.6181818181818182,0.6666666666666667,0.5714285714285714,0.6338636505626797,0.05275685976143879,0.38864108373454165,0.40859632489051423,0.38544321721891817,0.5562359943977591,0.7677884615384616,0.5013410163560389,0.14747396523535594,384,0.8457860278585652,0.7626545853767723,0.8166348123264826,0.8216342028688625,0.7408206730999013,0.7975060603061168,0.039260387445158
