,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_random_state,params,split0_test_mcc,split1_test_mcc,split2_test_mcc,split3_test_mcc,split4_test_mcc,mean_test_mcc,std_test_mcc,rank_test_mcc,split0_train_mcc,split1_train_mcc,split2_train_mcc,split3_train_mcc,split4_train_mcc,mean_train_mcc,std_train_mcc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,split3_train_f1,split4_train_f1,mean_train_f1,std_train_f1,split0_test_auprc,split1_test_auprc,split2_test_auprc,split3_test_auprc,split4_test_auprc,mean_test_auprc,std_test_auprc,rank_test_auprc,split0_train_auprc,split1_train_auprc,split2_train_auprc,split3_train_auprc,split4_train_auprc,mean_train_auprc,std_train_auprc
0,0.002448701858520508,0.0005027447185016387,0.006638574600219727,0.0009673664472887042,balanced,,1,2,42,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42}",0.05094940440821155,0.018192637473571156,0.1655483243791829,0.14689821912051232,0.15463162529135865,0.10724404213456733,0.06052547402007255,7,0.15839596561153305,0.1629473852526071,0.13022999474766736,0.1510413057196009,0.14298353716550496,0.14911963769938266,0.011622564351420181,0.0746268656716418,0.06106870229007634,0.12765957446808512,0.1320754716981132,0.12612612612612611,0.10431134805080852,0.03014287872024775,7,0.1209964412811388,0.1310782241014799,0.10810810810810811,0.1313131313131313,0.12133891213389121,0.12256696338754987,0.008508468227397188,0.07393556486920977,0.05716118268972302,0.2520520826537014,0.16418726941590633,0.0994746074883765,0.12936214142338343,0.07133576905604379,13,0.14228359148346215,0.17294590055992884,0.10469031448156875,0.12113931483532982,0.13439945635458372,0.13509171554297467,0.02282128961136164
1,0.0031455516815185546,0.0005188099512843203,0.00711674690246582,0.0005955594820149356,balanced,,1,5,42,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'random_state': 42}",0.05094940440821155,0.018192637473571156,0.1655483243791829,0.14689821912051232,0.15463162529135865,0.10724404213456733,0.06052547402007255,7,0.15839596561153305,0.1629473852526071,0.13022999474766736,0.1510413057196009,0.14298353716550496,0.14911963769938266,0.011622564351420181,0.0746268656716418,0.06106870229007634,0.12765957446808512,0.1320754716981132,0.12612612612612611,0.10431134805080852,0.03014287872024775,7,0.1209964412811388,0.1310782241014799,0.10810810810810811,0.1313131313131313,0.12133891213389121,0.12256696338754987,0.008508468227397188,0.07393556486920977,0.05716118268972302,0.2520520826537014,0.16418726941590633,0.0994746074883765,0.12936214142338343,0.07133576905604379,13,0.14228359148346215,0.17294590055992884,0.10469031448156875,0.12113931483532982,0.13439945635458372,0.13509171554297467,0.02282128961136164
2,0.003916454315185547,0.00039357312334500086,0.007398843765258789,0.0004896907978343806,balanced,,1,10,42,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10, 'random_state': 42}",0.05094940440821155,0.018192637473571156,0.1655483243791829,0.14689821912051232,0.15463162529135865,0.10724404213456733,0.06052547402007255,7,0.15839596561153305,0.1629473852526071,0.13022999474766736,0.1510413057196009,0.14298353716550496,0.14911963769938266,0.011622564351420181,0.0746268656716418,0.06106870229007634,0.12765957446808512,0.1320754716981132,0.12612612612612611,0.10431134805080852,0.03014287872024775,7,0.1209964412811388,0.1310782241014799,0.10810810810810811,0.1313131313131313,0.12133891213389121,0.12256696338754987,0.008508468227397188,0.07393556486920977,0.05716118268972302,0.2520520826537014,0.16418726941590633,0.0994746074883765,0.12936214142338343,0.07133576905604379,13,0.14228359148346215,0.17294590055992884,0.10469031448156875,0.12113931483532982,0.13439945635458372,0.13509171554297467,0.02282128961136164
3,0.0031885623931884764,0.0007507729264997577,0.006543016433715821,0.001012203258161849,balanced,,2,2,42,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'random_state': 42}",0.05094940440821155,0.018192637473571156,0.1655483243791829,0.14689821912051232,0.15463162529135865,0.10724404213456733,0.06052547402007255,7,0.15839596561153305,0.1629473852526071,0.13022999474766736,0.1510413057196009,0.14298353716550496,0.14911963769938266,0.011622564351420181,0.0746268656716418,0.06106870229007634,0.12765957446808512,0.1320754716981132,0.12612612612612611,0.10431134805080852,0.03014287872024775,7,0.1209964412811388,0.1310782241014799,0.10810810810810811,0.1313131313131313,0.12133891213389121,0.12256696338754987,0.008508468227397188,0.07393556486920977,0.05716118268972302,0.2520520826537014,0.16418726941590633,0.0994746074883765,0.12936214142338343,0.07133576905604379,13,0.14228359148346215,0.17294590055992884,0.10469031448156875,0.12113931483532982,0.13439945635458372,0.13509171554297467,0.02282128961136164
4,0.0033538818359375,0.0006765906339469036,0.0077759742736816405,0.0007812872491046043,balanced,,2,5,42,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'random_state': 42}",0.05094940440821155,0.018192637473571156,0.1655483243791829,0.14689821912051232,0.15463162529135865,0.10724404213456733,0.06052547402007255,7,0.15839596561153305,0.1629473852526071,0.13022999474766736,0.1510413057196009,0.14298353716550496,0.14911963769938266,0.011622564351420181,0.0746268656716418,0.06106870229007634,0.12765957446808512,0.1320754716981132,0.12612612612612611,0.10431134805080852,0.03014287872024775,7,0.1209964412811388,0.1310782241014799,0.10810810810810811,0.1313131313131313,0.12133891213389121,0.12256696338754987,0.008508468227397188,0.07393556486920977,0.05716118268972302,0.2520520826537014,0.16418726941590633,0.0994746074883765,0.12936214142338343,0.07133576905604379,13,0.14228359148346215,0.17294590055992884,0.10469031448156875,0.12113931483532982,0.13439945635458372,0.13509171554297467,0.02282128961136164
5,0.003881216049194336,0.00035088693360116774,0.0074004650115966795,0.0004903118371971842,balanced,,2,10,42,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 10, 'random_state': 42}",0.05094940440821155,0.018192637473571156,0.1655483243791829,0.14689821912051232,0.15463162529135865,0.10724404213456733,0.06052547402007255,7,0.15839596561153305,0.1629473852526071,0.13022999474766736,0.1510413057196009,0.14298353716550496,0.14911963769938266,0.011622564351420181,0.0746268656716418,0.06106870229007634,0.12765957446808512,0.1320754716981132,0.12612612612612611,0.10431134805080852,0.03014287872024775,7,0.1209964412811388,0.1310782241014799,0.10810810810810811,0.1313131313131313,0.12133891213389121,0.12256696338754987,0.008508468227397188,0.07393556486920977,0.05716118268972302,0.2520520826537014,0.16418726941590633,0.0994746074883765,0.12936214142338343,0.07133576905604379,13,0.14228359148346215,0.17294590055992884,0.10469031448156875,0.12113931483532982,0.13439945635458372,0.13509171554297467,0.02282128961136164
6,0.0035225391387939454,0.0005979207248759512,0.006978750228881836,0.0013150108604489202,balanced,,5,2,42,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 2, 'random_state': 42}",0.05094940440821155,0.04870029660665356,0.1655483243791829,0.14689821912051232,0.15463162529135865,0.1133455739611838,0.052206779333640096,1,0.15839596561153305,0.15845694043536684,0.13022999474766736,0.1510413057196009,0.14298353716550496,0.1482215487359346,0.01065237824686012,0.0746268656716418,0.07352941176470588,0.12765957446808512,0.1320754716981132,0.12612612612612611,0.10680348994573441,0.02679370456181493,1,0.1209964412811388,0.12783505154639174,0.10810810810810811,0.1313131313131313,0.12133891213389121,0.12191832887653224,0.007939492655674707,0.07393556486920977,0.057955796822994704,0.2520520826537014,0.16418726941590633,0.10518889320266221,0.1306639213928949,0.0707282905640948,1,0.13819508739495806,0.11234027097964697,0.10469031448156875,0.12113931483532982,0.12801262335484748,0.1208755222092702,0.011711418362219724
7,0.0034340858459472657,0.000761824353226843,0.006602621078491211,0.0004886947358175403,balanced,,5,5,42,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 5, 'random_state': 42}",0.05094940440821155,0.04870029660665356,0.1655483243791829,0.14689821912051232,0.15463162529135865,0.1133455739611838,0.052206779333640096,1,0.15839596561153305,0.15845694043536684,0.13022999474766736,0.1510413057196009,0.14298353716550496,0.1482215487359346,0.01065237824686012,0.0746268656716418,0.07352941176470588,0.12765957446808512,0.1320754716981132,0.12612612612612611,0.10680348994573441,0.02679370456181493,1,0.1209964412811388,0.12783505154639174,0.10810810810810811,0.1313131313131313,0.12133891213389121,0.12191832887653224,0.007939492655674707,0.07393556486920977,0.057955796822994704,0.2520520826537014,0.16418726941590633,0.10518889320266221,0.1306639213928949,0.0707282905640948,1,0.13819508739495806,0.11234027097964697,0.10469031448156875,0.12113931483532982,0.12801262335484748,0.1208755222092702,0.011711418362219724
8,0.0030304431915283204,0.0006094117416753325,0.007403421401977539,0.0004895632647765743,balanced,,5,10,42,"{'class_weight': 'balanced', 'max_depth': None, 'min_samples_leaf': 5, 'min_samples_split': 10, 'random_state': 42}",0.05094940440821155,0.04870029660665356,0.1655483243791829,0.14689821912051232,0.15463162529135865,0.1133455739611838,0.052206779333640096,1,0.15839596561153305,0.15845694043536684,0.13022999474766736,0.1510413057196009,0.14298353716550496,0.1482215487359346,0.01065237824686012,0.0746268656716418,0.07352941176470588,0.12765957446808512,0.1320754716981132,0.12612612612612611,0.10680348994573441,0.02679370456181493,1,0.1209964412811388,0.12783505154639174,0.10810810810810811,0.1313131313131313,0.12133891213389121,0.12191832887653224,0.007939492655674707,0.07393556486920977,0.057955796822994704,0.2520520826537014,0.16418726941590633,0.10518889320266221,0.1306639213928949,0.0707282905640948,1,0.13819508739495806,0.11234027097964697,0.10469031448156875,0.12113931483532982,0.12801262335484748,0.1208755222092702,0.011711418362219724
9,0.003600931167602539,0.0004893806632699522,0.0074005603790283205,0.0004923760186372223,balanced,3,1,2,42,"{'class_weight': 'balanced', 'max_depth': 3, 'min_samples_leaf': 1, 'min_samples_split': 2, 'random_state': 42}",-0.01400680335596575,-0.03850238926579137,0.09401229845882385,0.2971094828439239,0.08470926844646215,0.08466437142549056,0.11842834356106632,25,0.09488339301416976,0.1132487654273646,0.07517551052575255,0.14632973110541034,0.09610247585222097,0.10514797518498364,0.023862485898623012,0.050761421319796954,0.0427807486631016,0.0878048780487805,0.16666666666666669,0.10714285714285714,0.09103131436824058,0.04458806924774358,31,0.08827586206896552,0.0975609756097561,0.0765661252900232,0.16666666666666666,0.12060301507537688,0.10993452894215767,0.03183710125703288,0.03747225742635467,0.026823796052943993,0.2234076507883194,0.12023460410557185,0.039939496271281835,0.08957556092889435,0.074789414157713,67,0.096912904740363,0.08339899085721914,0.06839394536857832,0.0676478572023516,0.07584578076809191,0.07843989578732079,0.010862442939410567
